"Parameter ""class"" must be present.","""class""参数必须存在。",module,Magento_Deploy
"The configuration file has changed. Run app:config:import or setup:upgrade command to synchronize configuration.","配置文件已更改。运行 app:config:import 或 setup:upgrade命令来升级同步配置。",module,Magento_Deploy
"Wrong type specified: '%1'","错误的指定类型: '%1'",module,Magento_Deploy
"Wrong queue type specified.",错误的队列类型。,module,Magento_Deploy
"Compilation from source:",从源代码编译：,module,Magento_Deploy
"Wrong deploy strategy type: %1","错了部署战略类型： %1",module,Magento_Deploy
"Some error",一些错误,module,Magento_Deploy
"some message",一些消息,module,Magento_Deploy
"Format for IDE '%1' is not supported","不支持格式为 IDE '%1'",module,Magento_Developer
"Client side compilation doesn't work in production mode",客户端编译在生产模式下不起作用。,module,Magento_Developer
"Client side less compilation",放空则允许从任何位置访问。,module,Magento_Developer
"Server side less compilation",服务器端少编译,module,Magento_Developer
"Frontend Development Workflow",前端开发流程,module,Magento_Developer
"Workflow type",流程类型,module,Magento_Developer
"Not available in production mode",在产品模式下不可用,module,Magento_Developer
"Developer Client Restrictions",开发商客户端限制,module,Magento_Developer
"Allowed IPs (comma separated)","允许的 ip 地址 (用逗号分隔)",module,Magento_Developer
"Leave empty for access from any location.",从任何位置留空为访问。,module,Magento_Developer
"Log to File",日志文件,module,Magento_Developer
"Not available in production mode.",在生产模式中不可用。,module,Magento_Developer
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.","选择此选项以允许DHL 通过拆分订单，如果它超过%1 %2 优化的运费。",module,Magento_Dhl
"Wrong Content Type",错误的内容类型,module,Magento_Dhl
Pounds,英镑,module,Magento_Dhl
Kilograms,公斤,module,Magento_Dhl
Inches,英寸,module,Magento_Dhl
Centimeters,厘米,module,Magento_Dhl
inch,英寸,module,Magento_Dhl
cm,cm,module,Magento_Dhl
Height,高度：,module,Magento_Dhl
Depth,深度,module,Magento_Dhl
Width,宽,module,Magento_Dhl
Regular,定期的,module,Magento_Dhl
Specific,具体,module,Magento_Dhl
"Easy shop",易店,module,Magento_Dhl
Sprintline,Sprintline,module,Magento_Dhl
Secureline,Secureline,module,Magento_Dhl
"Express easy",快递很容易,module,Magento_Dhl
Europack,Europack,module,Magento_Dhl
"Break bulk express",散货快递,module,Magento_Dhl
"Medical express",医疗快递,module,Magento_Dhl
"Express worldwide",在世界范围内的快递,module,Magento_Dhl
"Express 9:00","表示 9:00",module,Magento_Dhl
"Express 10:30","表示 10:30",module,Magento_Dhl
"Domestic economy select",国内经济选择,module,Magento_Dhl
"Economy select",经济选择,module,Magento_Dhl
"Break bulk economy",打破大容量经济,module,Magento_Dhl
"Domestic express",国内快递,module,Magento_Dhl
Others,其他,module,Magento_Dhl
"Globalmail business","Globalmail 业务",module,Magento_Dhl
"Same day",同一天,module,Magento_Dhl
"Express 12:00","表达 12:00",module,Magento_Dhl
"Express envelope",快递信封,module,Magento_Dhl
"Customer services",客户服务,module,Magento_Dhl
Jetline,Jetline,module,Magento_Dhl
"Freight worldwide",全球货运,module,Magento_Dhl
"Jumbo box",珍宝箱,module,Magento_Dhl
"DHL service is not available at %s date","DHL 服务 %s 日期不可用",module,Magento_Dhl
"The response is in wrong format.",响应格式错误。,module,Magento_Dhl
"Error #%1 : %2","错误 #%1: %2",module,Magento_Dhl
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","我们不得不跳过 DHL 方法 %1，因为我们找不到汇率 %2 (基础货币)。",module,Magento_Dhl
"Zero shipping charge for '%1'","'%1' 的零运费",module,Magento_Dhl
DHL,DHL,module,Magento_Dhl
"Cannot identify measure unit for %1","找不到 %1 的计量单位",module,Magento_Dhl
"Cannot identify weight unit for %1","找不到 %1 的重量单位",module,Magento_Dhl
"There is no items in this order",此订单中没有项目。,module,Magento_Dhl
"Please specify origin country.",请指定原产地。,module,Magento_Dhl
Documents,文件,module,Magento_Dhl
"Non Documents",非文件,module,Magento_Dhl
"Height, width and length should be equal or greater than %1","高度、 宽度和长度应等于或大于 %1",module,Magento_Dhl
"Wrong Region",区域错误,module,Magento_Dhl
"Unable to retrieve tracking",无法检索跟踪,module,Magento_Dhl
"Response is in the wrong format",响应的格式是错误的,module,Magento_Dhl
"No packages for request",没有要求包裹,module,Magento_Dhl
"Unable to retrieve shipping label",无法检索发货标签,module,Magento_Dhl
"Non documents",非文件,module,Magento_Dhl
None,无,module,Magento_Dhl
Field,字段,module,Magento_Dhl
"is required.",是必需的。,module,Magento_Dhl
"Enabled for Checkout",免费送货金额门槛,module,Magento_Dhl
"Gateway URL",网关网址,module,Magento_Dhl
Title,标题,module,Magento_Dhl
"Access ID","访问 ID",module,Magento_Dhl
Password,密码,module,Magento_Dhl
"Account Number",帐户号码,module,Magento_Dhl
"Content Type",内容类型,module,Magento_Dhl
"Calculate Handling Fee",显示不适用的方法,module,Magento_Dhl
"Handling Applied",处理的应用,module,Magento_Dhl
"""Per Order"" allows a single handling fee for the entire order. ""Per Package"" allows an individual handling fee for each package.",“每订单”允许一个单一的手续费整个订单。每包）允许每个包装的个人手续费。,module,Magento_Dhl
"Handling Fee",处理费,module,Magento_Dhl
"Divide Order Weight",划分的排序权重,module,Magento_Dhl
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds 70 kg.",选择这个允许DHL通过超过70公斤的订单来优化运输费用。,module,Magento_Dhl
"Weight Unit",重量单位,module,Magento_Dhl
Size,尺寸,module,Magento_Dhl
"Allowed Methods",允许的方法,module,Magento_Dhl
"Displayed Error Message",显示的错误消息,module,Magento_Dhl
"Free Method",免费的方法,module,Magento_Dhl
"Enable Free Shipping Threshold",启用免费送货阈值,module,Magento_Dhl
"Free Shipping Amount Threshold",免运费金额门槛,module,Magento_Dhl
"Ship to Applicable Countries",船舶适用的国家,module,Magento_Dhl
"Ship to Specific Countries",运到特定国家,module,Magento_Dhl
"Show Method if Not Applicable","Show 方法不适用",module,Magento_Dhl
"Sort Order",排序,module,Magento_Dhl
Debug,调试,module,Magento_Dhl
State/Province,州/省,module,Magento_Directory
"--Please Select--","-- 请选择 --",module,Magento_Directory
lbs,磅,module,Magento_Directory
kgs,公斤,module,Magento_Directory
"Requested country is not available.",请求的国不是可用的。,module,Magento_Directory
"Undefined rate from ""%1-%2"".","从""%1%2""的定义的率。",module,Magento_Directory
"Please correct the target currency.",如果是可选的国家允许选择州,module,Magento_Directory
label,标签,module,Magento_Directory
"We can't retrieve a rate from %1 for %2.",我们不能从%1中检索%2的速率。,module,Magento_Directory
"We can't retrieve a rate from %1.","我们不能从 %1 检索率。",module,Magento_Directory
"FATAL ERROR:",致命错误:,module,Magento_Directory
"We can't initialize the import model.",我们无法初始化导入模板,module,Magento_Directory
"Please specify the correct Import Service.",请指定正确的导入服务。,module,Magento_Directory
WARNING:,警告：,module,Magento_Directory
"Please correct the country code: %1.",请更正国家代码:%1。,module,Magento_Directory
"Country and Format Type combination should be unique",应该是唯一的国家和格式类型组合,module,Magento_Directory
"Please correct the rates received",请更正收取的差饷,module,Magento_Directory
"Please select a region, state or province.",请选择一个地区，州或省。,module,Magento_Directory
Currency,货币,module,Magento_Directory
"Your current currency is: %1.","您当前的货币是: %1。",module,Magento_Directory
Continue,继续,module,Magento_Directory
"Currency Update Warnings",货币更新警告,module,Magento_Directory
"Currency Setup",货币设置,module,Magento_Directory
"Currency Options",货币期权,module,Magento_Directory
"Base Currency",基础货币,module,Magento_Directory
"Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").",基本货币适用于所有在线支付交易。基本货币范围是由目录价格范围(“目录”“价格”“目录价格范围”)定义的。,module,Magento_Directory
"Default Display Currency",默认显示货币,module,Magento_Directory
"Allowed Currencies",允许的货币,module,Magento_Directory
"Yahoo Finance Exchange",雅虎金融交流,module,Magento_Directory
"Connection Timeout in Seconds",连接超时秒数,module,Magento_Directory
Fixer.io,Fixer.io,module,Magento_Directory
Webservicex,Webservicex,module,Magento_Directory
"Scheduled Import Settings",定时的导入设置,module,Magento_Directory
Enabled,启动,module,Magento_Directory
"Error Email Recipient",错误邮件模板,module,Magento_Directory
"Error Email Sender",错误的电子邮件发件人,module,Magento_Directory
"Error Email Template",错误的电子邮件模板,module,Magento_Directory
"Email template chosen based on theme fallback when ""Default"" option is selected.",选择基于主题回退的电子邮件模板，当“默认”选项被选中。,module,Magento_Directory
Frequency,频率,module,Magento_Directory
Service,服务,module,Magento_Directory
"Start Time",平率,module,Magento_Directory
"Installed Currencies",已安装的货币,module,Magento_Directory
"Zip/Postal Code is Optional for",邮政编码是可选的,module,Magento_Directory
"State Options",状态选项,module,Magento_Directory
"State is Required for",状态是必需的,module,Magento_Directory
"Allow to Choose State if It is Optional for Country",允许选择状态，如果它是可选的国家,module,Magento_Directory
"Weight Unit",重量单位,module,Magento_Directory
"Document is not saved due to error.",由于错误，未能保存文档。,module,Magento_Doc
"More than one node matching the query: %1","与查询匹配的多个节点: %1",module,Magento_Doc
"Invalid XML in file %1:\n%2","无效的XML在文件%1:
%2",module,Magento_Doc
"Invalid Document \n%1",无效的文档%1,module,Magento_Doc
"Downloadable Information",可下载的信息,module,Magento_Downloadable
"Add New Link",添加新的链接,module,Magento_Downloadable
"Upload Files",上传文件,module,Magento_Downloadable
"All Files",所有文本,module,Magento_Downloadable
Unlimited,无限,module,Magento_Downloadable
"Something went wrong while getting the requested content.",在得到请求的内容时出现了问题,module,Magento_Downloadable
"My Downloadable Products",我下载的产品,module,Magento_Downloadable
"We can't find the link you requested.",我们找不到您请求的链接。,module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","请登录以下载您的产品或购买 <a href=""%1"">%2</a>。",module,Magento_Downloadable
"Please sign in to download your product.",请登录后下载您的产品。,module,Magento_Downloadable
"The link has expired.",链接已过期。,module,Magento_Downloadable
"The link is not available.",链接不可用。,module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.",对不起，这里有一个错误被请求的内容。请与店主联系。,module,Magento_Downloadable
"Please set resource file and link type.",请设置资源文件和链接类型。,module,Magento_Downloadable
"Invalid download link type.",无效下载链接类型。,module,Magento_Downloadable
"Something went wrong while saving the file(s).",在保存文件(s)时出现了问题,module,Magento_Downloadable
"Provided content must be valid base64 encoded data.","提供的内容必须是有效的 base64 编码数据。",module,Magento_Downloadable
"Provided file name contains forbidden characters.",提供的文件名称，包含禁用的字符。,module,Magento_Downloadable
"Link file not provided",不提供链接文件,module,Magento_Downloadable
"Link price must have numeric positive value.",链接价格必须有正的数值。,module,Magento_Downloadable
"Number of downloads must be a positive integer.",下载次数必须是一个正整数。,module,Magento_Downloadable
"Sort order must be a positive integer.",排序顺序必须是一个正整数。,module,Magento_Downloadable
"Link URL must have valid format.","链接的 URL 必须有有效的格式。",module,Magento_Downloadable
"Provided file content must be valid base64 encoded data.","提供的内容必须是有效的 base64 编码数据。",module,Magento_Downloadable
"Sample URL must have valid format.","样品的 URL 必须有有效的格式。",module,Magento_Downloadable
"Order id cannot be null","订单 id 不能为空",module,Magento_Downloadable
"Order item id cannot be null","订单项目 id 不能为空",module,Magento_Downloadable
"Provided product must be type 'downloadable'.","提供的产品类型必须是 '下载'。",module,Magento_Downloadable
"Provided link information is invalid.",提供的链接信息是无效的。,module,Magento_Downloadable
"Invalid link type.",无效的链接类型。,module,Magento_Downloadable
"Link title cannot be empty.",链接标题不能为空。,module,Magento_Downloadable
"There is no downloadable link with provided ID.","没有下载链接提供 id。",module,Magento_Downloadable
"Provided downloadable link is not related to given product.",提供的下载链接不被有关特定产品。,module,Magento_Downloadable
"Cannot delete link with id %1","不能删除链接与 id %1",module,Magento_Downloadable
"Please specify product link(s).",请指定产品链接。,module,Magento_Downloadable
"Sample file not provided",不提供示例文件,module,Magento_Downloadable
"Provided sample information is invalid.",提供的示例信息是无效的。,module,Magento_Downloadable
"Invalid sample type.",无效的样本类型。,module,Magento_Downloadable
"Sample title cannot be empty.",示例标题不能为空。,module,Magento_Downloadable
"There is no downloadable sample with provided ID.","没有可下载的示例提供的 id。",module,Magento_Downloadable
"Provided downloadable sample is not related to given product.",提供的下载链接不被有关特定产品。,module,Magento_Downloadable
"Cannot delete sample with id %1","不能删除示例与 id %1",module,Magento_Downloadable
Yes,是,module,Magento_Downloadable
No,否,module,Magento_Downloadable
"Use config",用户配置,module,Magento_Downloadable
"Upload File",上传文件,module,Magento_Downloadable
URL,URL,module,Magento_Downloadable
attachment,附件,module,Magento_Downloadable
inline,行内,module,Magento_Downloadable
Pending,待付款,module,Magento_Downloadable
Invoiced,已出发票,module,Magento_Downloadable
"To enable the option set the weight to no","以启用该选项将设置为 no 的重量",module,Magento_Downloadable
"Is this downloadable Product?",这是可下载的产品吗?,module,Magento_Downloadable
Links,链接,module,Magento_Downloadable
Title,标题,module,Magento_Downloadable
"Links can be purchased separately",可以单独购买链接,module,Magento_Downloadable
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","字母数字、 破折号和下划线字符建议的文件名。不正确的字符替换为 _。",module,Magento_Downloadable
"Add Link",添加链接,module,Magento_Downloadable
Price,价格,module,Magento_Downloadable
File,文件,module,Magento_Downloadable
Sample,示例,module,Magento_Downloadable
Shareable,可共享,module,Magento_Downloadable
"Max. Downloads",最大值。下载,module,Magento_Downloadable
Samples,样本,module,Magento_Downloadable
"Use Default Value",使用默认值,module,Magento_Downloadable
sample,示例,module,Magento_Downloadable
"Is this a downloadable Product?",这是一个可下载的产品吗？,module,Magento_Downloadable
"Add links to your product files here.",将链接添加到您的产品文件在这里。,module,Magento_Downloadable
"[STORE VIEW]","[STORE VIEW]",module,Magento_Downloadable
[GLOBAL],[GLOBAL],module,Magento_Downloadable
"Sort Order",排序,module,Magento_Downloadable
"Attach File or Enter Link",附加文件或输入链接,module,Magento_Downloadable
"Sort Variations",排序变化,module,Magento_Downloadable
"Browse Files...",浏览文件。。。,module,Magento_Downloadable
Delete,删除,module,Magento_Downloadable
"Add product preview files here.",添加产品预览文件在这里。,module,Magento_Downloadable
SKU,SKU,module,Magento_Downloadable
U,U,module,Magento_Downloadable
"Select all",选择全部,module,Magento_Downloadable
"Unselect all",取消全选,module,Magento_Downloadable
Availability,库存,module,Magento_Downloadable
"In stock",有货,module,Magento_Downloadable
"Out of stock",缺货,module,Magento_Downloadable
"Go to <a href=""%1"">My Downloadable Products</a>","去 <a href=""%1""> 我可下载的产品</a>",module,Magento_Downloadable
"Downloadable Products",可下载的产品,module,Magento_Downloadable
"Order #","订单 #",module,Magento_Downloadable
Date,日期,module,Magento_Downloadable
Status,状态,module,Magento_Downloadable
"Remaining Downloads",其余的下载,module,Magento_Downloadable
"View Order",查看订单,module,Magento_Downloadable
"Start Download",开始下载,module,Magento_Downloadable
"You have not purchased any downloadable products yet.",您还没有购买任何可下载的产品。,module,Magento_Downloadable
Back,后退,module,Magento_Downloadable
download,下载,module,Magento_Downloadable
"Gift Message",礼品消息,module,Magento_Downloadable
From:,从：,module,Magento_Downloadable
To:,至：,module,Magento_Downloadable
Message:,消息：,module,Magento_Downloadable
"Product Name",产品名称,module,Magento_Downloadable
Qty,数量,module,Magento_Downloadable
Subtotal,小计,module,Magento_Downloadable
"Discount Amount",折扣金额,module,Magento_Downloadable
"Row Total",总行数,module,Magento_Downloadable
"Qty Invoiced",开票数量,module,Magento_Downloadable
Ordered,已订购,module,Magento_Downloadable
Shipped,已开发票数量,module,Magento_Downloadable
Canceled,已取消,module,Magento_Downloadable
Refunded,已退款,module,Magento_Downloadable
"We could not detect a size.",我们未能检测到的大小。,module,Magento_Downloadable
"Downloadable Product Section",可下载的产品部分,module,Magento_Downloadable
Downloads,下载附件,module,Magento_Downloadable
"Downloadable Product Options",可下载的产品选项,module,Magento_Downloadable
"Order Item Status to Enable Downloads",订单项的状态，使下载,module,Magento_Downloadable
"Default Maximum Number of Downloads",默认最大数量的下载,module,Magento_Downloadable
"Default Sample Title",默认标题示例,module,Magento_Downloadable
"Default Link Title",默认链接标题,module,Magento_Downloadable
"Open Links in New Window",在新窗口中打开链接,module,Magento_Downloadable
"Use Content-Disposition",使用内容处置,module,Magento_Downloadable
"Disable Guest Checkout if Cart Contains Downloadable Items",如果禁用来宾结帐车包含可下载的项目,module,Magento_Downloadable
"Guest checkout will only work with shareable.",仅来宾结帐将可共享使用。,module,Magento_Downloadable
"File directory '%1' is not readable.",文件目录“%1”不是写。,module,Magento_DownloadableImportExport
"File directory '%1' is not writable.","文件目录 '%1' 不是可写的。",module,Magento_DownloadableImportExport
Error,错误,module,Magento_DownloadableImportExport
"Attribute Properties",属性性质,module,Magento_Eav
"Default Label",默认标签,module,Magento_Eav
"Default label",默认标签,module,Magento_Eav
"Attribute Code",属性代码,module,Magento_Eav
"This is used internally. Make sure you don't use spaces or more than %1 symbols.",这是在内部使用。确保你不要使用空格或超过1%的符号。,module,Magento_Eav
"Catalog Input Type for Store Owner",店主的目录输入的类型,module,Magento_Eav
"Values Required",必须设定任务名,module,Magento_Eav
"Default Value",默认值,module,Magento_Eav
"Unique Value",组ID为“%1”不存在。,module,Magento_Eav
"Unique Value (not shared with other products)","(不能与其他产品共享) 的独特价值",module,Magento_Eav
"Not shared with other products.",不能与其他产品共享。,module,Magento_Eav
"Input Validation for Store Owner",店主的输入的验证,module,Magento_Eav
Required,必填,module,Magento_Eav
Yes,是,module,Magento_Eav
No,否,module,Magento_Eav
System,系统,module,Magento_Eav
None,无,module,Magento_Eav
"Decimal Number",十进制数,module,Magento_Eav
"Integer Number",整数,module,Magento_Eav
Email,邮箱,module,Magento_Eav
URL,URL,module,Magento_Eav
Letters,字母,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","字母 (a 到 z、 A 到 Z) 或数字 (0-9)",module,Magento_Eav
"Text Field",文本区,module,Magento_Eav
"Text Area",文本区域,module,Magento_Eav
Date,日期,module,Magento_Eav
Yes/No,URL,module,Magento_Eav
"Multiple Select",多选,module,Magento_Eav
Dropdown,下拉,module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","""%value%""在输入的类型列表中未找到的输入的类型。",module,Magento_Eav
"Attribute object is undefined",是未定义的属性对象,module,Magento_Eav
"Entity object is undefined",是未定义的实体对象,module,Magento_Eav
"""%1"" invalid type entered.","""%1""输入的类型无效。",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1""中包含非字母或非数字字符。",module,Magento_Eav
"""%1"" is an empty string.","""%1""是一个空字符串。",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1""包含非数字字符。",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1""中包含非字母字符。",module,Magento_Eav
"""%1"" is not a valid email address.","""%1""不是一个有效的电子邮件地址。",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1""不是一个有效的主机名。",module,Magento_Eav
"""%1"" uses too many characters.","""%1""使用太多的字符。",module,Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' 看上去像一个 IP 地址，不是一种可接受的格式。",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' 看上去像一个 DNS 主机名，但我们不能匹配对照已知列表 TLD。",module,Magento_Eav
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' 看上去像一个 DNS 主机名，但包含一个破折号在无效的位置。",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' 看上去像一个 DNS 主机名，但我们不能以 TLD '%tld%' 的与匹配对照主机名的架构。",module,Magento_Eav
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' 看上去像一个 DNS 主机名，但不能提取 TLD 部分。",module,Magento_Eav
"'%value%' does not look like a valid local network name.","'%value%' 不像一个有效的本地网络名称。",module,Magento_Eav
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' 看上去像一个本地网络名称，不是一种可接受的格式。",module,Magento_Eav
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' 似乎是一个 DNS 主机名，但不能解码的给定的 punycode 符号。",module,Magento_Eav
"""%1"" is not a valid URL.","""%1""不是一个有效的 URL。",module,Magento_Eav
"""%1"" is not a valid date.","""%1""不是一个有效的日期。",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1""并不适合输入的日期格式。",module,Magento_Eav
"""%1"" is a required value.","""%1""是一个必需的值。",module,Magento_Eav
"Please enter a valid date between %1 and %2 at %3.","请输入一个有效的日期 %1 和 %2 在 %3 之间。",module,Magento_Eav
"Please enter a valid date equal to or greater than %1 at %2.",请输入与%2相同或大于%1的有效日期。,module,Magento_Eav
"Please enter a valid date less than or equal to %1 at %2.",请输入小于或等于%1%2的有效日期。,module,Magento_Eav
"""%1"" is not a valid file extension.","""%1""不是一个有效的文件扩展名。",module,Magento_Eav
"""%1"" is not a valid file.","""%1""不是一个有效的文件。",module,Magento_Eav
"""%1"" exceeds the allowed file size.","""%1""超出了允许的文件大小。",module,Magento_Eav
"""%1"" is not a valid image format","""%1""不是一种有效的图像格式",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","“%1”宽度超过了%2 px的值。",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","“%1”的高度超过了%2 px的值。",module,Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1""不能包含超过 %2 行。",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1""长度必须等于或大于 %2 个字符。",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","""%1""长度必须等于或小于 %2 字符。",module,Magento_Eav
"Attribute group does not belong to provided attribute set",属性组不属于提供的属性集,module,Magento_Eav
"Cannot save attributeGroup",无法保存属性组,module,Magento_Eav
"Group with id ""%1"" does not exist.","Id 为""%1""组不存在。",module,Magento_Eav
"Cannot delete attributeGroup with id %1","不能删除属性组与 id %1",module,Magento_Eav
"AttributeSet with id ""%1"" does not exist.","不存在 id 为""%1""AttributeSet。",module,Magento_Eav
"Wrong attribute set id provided","错了属性集 id 提供",module,Magento_Eav
"Attribute group does not belong to attribute set",属性组不属于属性集,module,Magento_Eav
"Attribute set not found: %1","属性设置找不到: %1",module,Magento_Eav
"Attribute ""%1"" not found in attribute set %2.",属性“%1”没有在属性设置%2中找到。,module,Magento_Eav
"System attribute can not be deleted",不能删除系统属性,module,Magento_Eav
"Cannot save attribute",无法保存属性,module,Magento_Eav
"Attribute with attributeCode ""%1"" does not exist.",属性与attributeCode“%1”不存在。,module,Magento_Eav
"Cannot delete attribute.",无法删除属性。,module,Magento_Eav
"Attribute with id ""%1"" does not exist.","Id 为""%1""属性不存在。",module,Magento_Eav
"There was an error saving attribute set.",保存属性集时出错。,module,Magento_Eav
"Default attribute set can not be deleted",不能删除默认属性集,module,Magento_Eav
"There was an error deleting attribute set.",删除属性集时出错。,module,Magento_Eav
"Invalid entity_type specified: %1","指定的无效 entity_type: %1",module,Magento_Eav
"Entity is not initialized",实体是未初始化,module,Magento_Eav
"Unknown parameter",未知的参数,module,Magento_Eav
"Unique constraint violation found",发现了唯一的约束冲突,module,Magento_Eav
"The attribute code '%1' is reserved by system. Please try another attribute code","属性代码 '%1' 是系统保留的。请尝试另一个属性代码",module,Magento_Eav
"An attribute code must not be more than %1 characters.","属性代码不能超过 %1 个字符。",module,Magento_Eav
"Invalid default decimal value",无效的默认十进制值,module,Magento_Eav
"Invalid default date",无效的默认日期,module,Magento_Eav
"Invalid entity supplied",无效的实体提供,module,Magento_Eav
"Invalid backend model specified: %1","指定无效的后端模型: %1",module,Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","源模型找不到属性""%2""""%1""",module,Magento_Eav
"The value of attribute ""%1"" must be set","""%1""属性的值必须设置",module,Magento_Eav
"The value of attribute ""%1"" must be unique","""%1""属性的值必须是唯一的",module,Magento_Eav
"Invalid date",无效的日期,module,Magento_Eav
"Empty attribute code",无效的属性代码,module,Magento_Eav
"Attribute %1 doesn't work with options","属性 %1 不能与选项",module,Magento_Eav
"Cannot save attribute %1","无法保存属性 %1",module,Magento_Eav
"Attribute %1 doesn't have any option","属性 %1 没有任何选项",module,Magento_Eav
"Cannot load options for attribute %1","无法加载属性 %1 的选项",module,Magento_Eav
"Attribute %1 does not contain option with Id %2",属性%1不包含Id%2的选项,module,Magento_Eav
"Entity attribute with id ""%1"" not found","未找到id为“% 1”的实体属性",module,Magento_Eav
"Attribute set name is empty.",属性集的名称是空的。,module,Magento_Eav
"An attribute set named ""%1"" already exists.",一个名为“%1”的属性已经存在。,module,Magento_Eav
"No options found.",发现没有选项。,module,Magento_Eav
label,标签,module,Magento_Eav
"Invalid entity supplied: %1","无效的实体提供: %1",module,Magento_Eav
"Attempt to add an invalid object",尝试添加无效的对象,module,Magento_Eav
"Invalid attribute identifier for filter (%1)","筛选器 (%1) 无效的属性标识符",module,Magento_Eav
"Invalid attribute requested: %1","无效的属性要求:% 1",module,Magento_Eav
"Joint field or attribute expression with this alias is already declared",已经声明了使用该别名的联合字段或属性表达式,module,Magento_Eav
"Invalid alias, already exists in joint attributes",无效的别名，已经存在于联合属性,module,Magento_Eav
"Invalid foreign key",无效的外键,module,Magento_Eav
"Invalid entity type",无效的实体类型,module,Magento_Eav
"Invalid attribute type",无效的属性类型,module,Magento_Eav
"A joined field with this alias is already declared.",已声明此别名的联合的字段。,module,Magento_Eav
"Invalid joint fields",无效的联合字段,module,Magento_Eav
"A joint field with this alias (%1) is already declared.","已经声明与此别名 (%1) 的联合字段。",module,Magento_Eav
"Data integrity: No header row found for attribute","数据完整性: 属性中没有标题行",module,Magento_Eav
"Invalid attribute name: %1","无效的属性名称: %1",module,Magento_Eav
"Invalid character encountered in increment ID: %1","在增量 ID 中遇到无效字符: %1",module,Magento_Eav
"The current module pathname is undefined.",当前模块路径名是未定义的。,module,Magento_Eav
"The current module EAV entity is undefined.","当前模块 EAV 实体是未定义的。",module,Magento_Eav
"The form code is not defined.",未定义的窗体代码。,module,Magento_Eav
"The entity instance is not defined.",未定义的实体实例。,module,Magento_Eav
"Invalid form type.",无效的表格类型。,module,Magento_Eav
"Invalid EAV attribute","EAV 属性无效",module,Magento_Eav
"Attribute with the same code",使用相同的代码属性,module,Magento_Eav
"The storefront label is not defined.",不定义该店面的标签。,module,Magento_Eav
"Default option value is not defined",未定义默认选项值,module,Magento_Eav
"Attribute group with same code already exist. Please rename ""%1"" group","属性组相同的代码已经存在。请重命名""%1""组",module,Magento_Eav
"Form Element with the same attribute",具有相同的属性表单元素,module,Magento_Eav
"Form Fieldset with the same code",表单字段使用相同的代码,module,Magento_Eav
"Form Type with the same code",使用相同的代码的表单类型,module,Magento_Eav
"The value of attribute ""%1"" is invalid.","""%1""属性的值是无效的。",module,Magento_Eav
"Wrong entity ID",错误的实体的ID,module,Magento_Eav
"Wrong attribute set ID",错误的属性设置ID,module,Magento_Eav
"Wrong attribute group ID","错误属性组 ID",module,Magento_Eav
"Attribute with ID: ""%1"" does not exist","Id 为""%1""的属性不存在。",module,Magento_Eav
"AttributeSet does not exist.","AttributeSet 不存在。",module,Magento_Eav
hello,你好,module,Magento_Eav
"Some internal exception message.",一些内部异常消息。,module,Magento_Eav
"The value of attribute not valid",属性无效的值,module,Magento_Eav
"EAV types and attributes","EAV 类型和属性",module,Magento_Eav
"Entity types declaration cache",实体类型声明缓存,module,Magento_Eav
"There is no such data mapper ""%1"" for interface %2","没有接口 %2 的数据映射器 ""%1""",module,Magento_Elasticsearch
"Data mapper ""%1"" must implement interface %2","数据映射器 ""%1"" 必须实现接口%2",module,Magento_Elasticsearch
"We were unable to perform the search because of a search engine misconfiguration.",我们未能执行搜索，因为搜索引擎配置不正确。,module,Magento_Elasticsearch
"Could not ping search engine: %1","不能 ping 搜索引擎: %1",module,Magento_Elasticsearch
